Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_9,Chrome 125.0.0.0,,,30-05-2024 20:42:45,30-05-2024 20:43:28,43.090s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Visual Testing - Copy - Copy,Chrome 125.0.0.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,30-05-2024 20:42:54,30-05-2024 20:43:15,21.332s,PASSED
"comment(""Story: Book an appointment"")",Chrome 125.0.0.0,,,30-05-2024 20:42:54,30-05-2024 20:42:54,0.002s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 125.0.0.0,,,30-05-2024 20:42:54,30-05-2024 20:42:54,0.001s,PASSED
openBrowser(G_SiteURL),Chrome 125.0.0.0,,,30-05-2024 20:42:54,30-05-2024 20:43:02,7.288s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,30-05-2024 20:43:02,30-05-2024 20:43:02,0.056s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 125.0.0.0,,,30-05-2024 20:43:02,30-05-2024 20:43:05,3.552s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 125.0.0.0,,,30-05-2024 20:43:05,30-05-2024 20:43:05,0.002s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 125.0.0.0,,,30-05-2024 20:43:05,30-05-2024 20:43:06,0.607s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 125.0.0.0,,,30-05-2024 20:43:06,30-05-2024 20:43:06,0.593s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 125.0.0.0,,,30-05-2024 20:43:06,30-05-2024 20:43:07,0.453s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 125.0.0.0,,,30-05-2024 20:43:07,30-05-2024 20:43:07,0.310s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 125.0.0.0,,,30-05-2024 20:43:07,30-05-2024 20:43:08,0.435s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 125.0.0.0,,,30-05-2024 20:43:08,30-05-2024 20:43:08,0.342s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 125.0.0.0,,,30-05-2024 20:43:08,30-05-2024 20:43:09,0.665s,PASSED
click(CommentLabelObject),Chrome 125.0.0.0,,,30-05-2024 20:43:09,30-05-2024 20:43:09,0.629s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 125.0.0.0,,,30-05-2024 20:43:09,30-05-2024 20:43:10,0.657s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 125.0.0.0,,,30-05-2024 20:43:10,30-05-2024 20:43:11,0.581s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 125.0.0.0,,,30-05-2024 20:43:11,30-05-2024 20:43:11,0.004s,PASSED
if (Random().nextBoolean()),Chrome 125.0.0.0,,,30-05-2024 20:43:11,30-05-2024 20:43:11,0.009s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 125.0.0.0,,,30-05-2024 20:43:11,30-05-2024 20:43:11,0.504s,PASSED
