Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_5,Chrome 125.0.0.0,,,30-05-2024 20:41:21,30-05-2024 20:42:06,44.767s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Visual Testing,Chrome 125.0.0.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,30-05-2024 20:41:21,30-05-2024 20:41:44,22.793s,PASSED
"comment(""Story: Book an appointment"")",Chrome 125.0.0.0,,,30-05-2024 20:41:22,30-05-2024 20:41:22,0.044s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 125.0.0.0,,,30-05-2024 20:41:22,30-05-2024 20:41:22,0.004s,PASSED
openBrowser(G_SiteURL),Chrome 125.0.0.0,,,30-05-2024 20:41:22,30-05-2024 20:41:30,8.561s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,30-05-2024 20:41:30,30-05-2024 20:41:30,0.048s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 125.0.0.0,,,30-05-2024 20:41:30,30-05-2024 20:41:34,3.776s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 125.0.0.0,,,30-05-2024 20:41:34,30-05-2024 20:41:34,0.002s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 125.0.0.0,,,30-05-2024 20:41:34,30-05-2024 20:41:35,0.581s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 125.0.0.0,,,30-05-2024 20:41:35,30-05-2024 20:41:35,0.590s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 125.0.0.0,,,30-05-2024 20:41:35,30-05-2024 20:41:36,0.427s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 125.0.0.0,,,30-05-2024 20:41:36,30-05-2024 20:41:36,0.308s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 125.0.0.0,,,30-05-2024 20:41:36,30-05-2024 20:41:36,0.437s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 125.0.0.0,,,30-05-2024 20:41:36,30-05-2024 20:41:37,0.302s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 125.0.0.0,,,30-05-2024 20:41:37,30-05-2024 20:41:37,0.603s,PASSED
click(CommentLabelObject),Chrome 125.0.0.0,,,30-05-2024 20:41:37,30-05-2024 20:41:38,0.507s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 125.0.0.0,,,30-05-2024 20:41:38,30-05-2024 20:41:38,0.645s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 125.0.0.0,,,30-05-2024 20:41:38,30-05-2024 20:41:39,0.560s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 125.0.0.0,,,30-05-2024 20:41:39,30-05-2024 20:41:39,0.002s,PASSED
if (Random().nextBoolean()),Chrome 125.0.0.0,,,30-05-2024 20:41:39,30-05-2024 20:41:39,0.004s,PASSED
